t0	03/03/2016  18:20:48.266762
delta t	0.000200

time	Y
03/03/2016  18:20:48.510962	3.977051
03/03/2016  18:20:48.511162	3.989258
03/03/2016  18:20:48.511362	3.991699
03/03/2016  18:20:48.511562	4.008789
03/03/2016  18:20:48.511762	4.006348
03/03/2016  18:20:48.511962	4.006348
03/03/2016  18:20:48.512162	4.023437
03/03/2016  18:20:48.512362	4.023437
03/03/2016  18:20:48.512562	4.038086
03/03/2016  18:20:48.512762	4.038086
03/03/2016  18:20:48.512962	4.038086
03/03/2016  18:20:48.513162	4.052734
03/03/2016  18:20:48.513362	4.055176
03/03/2016  18:20:48.513562	4.069824
03/03/2016  18:20:48.513762	4.072266
03/03/2016  18:20:48.513962	4.084473
03/03/2016  18:20:48.514162	4.086914
03/03/2016  18:20:48.514362	4.084473
03/03/2016  18:20:48.514562	4.101562
03/03/2016  18:20:48.514762	4.099121
03/03/2016  18:20:48.514962	4.116211
03/03/2016  18:20:48.515162	4.116211
03/03/2016  18:20:48.515362	4.116211
03/03/2016  18:20:48.515562	4.133301
03/03/2016  18:20:48.515762	4.133301
03/03/2016  18:20:48.515962	4.147949
03/03/2016  18:20:48.516162	4.150391
03/03/2016  18:20:48.516362	4.147949
03/03/2016  18:20:48.516562	4.165039
03/03/2016  18:20:48.516762	4.165039
03/03/2016  18:20:48.516962	4.182129
03/03/2016  18:20:48.517162	4.182129
03/03/2016  18:20:48.517362	4.189453
03/03/2016  18:20:48.517562	4.196777
03/03/2016  18:20:48.517762	4.196777
03/03/2016  18:20:48.517962	4.213867
03/03/2016  18:20:48.518162	4.211426
03/03/2016  18:20:48.518362	4.226074
03/03/2016  18:20:48.518562	4.228516
03/03/2016  18:20:48.518762	4.228516
03/03/2016  18:20:48.518962	4.240723
03/03/2016  18:20:48.519162	4.243164
03/03/2016  18:20:48.519362	4.257812
03/03/2016  18:20:48.519562	4.257812
03/03/2016  18:20:48.519762	4.260254
03/03/2016  18:20:48.519962	4.274902
03/03/2016  18:20:48.520162	4.274902
03/03/2016  18:20:48.520362	4.289551
03/03/2016  18:20:48.520562	4.289551
03/03/2016  18:20:48.520762	4.289551
03/03/2016  18:20:48.520962	4.306641
03/03/2016  18:20:48.521162	4.309082
03/03/2016  18:20:48.521362	4.321289
03/03/2016  18:20:48.521562	4.321289
03/03/2016  18:20:48.521762	4.338379
03/03/2016  18:20:48.521962	4.335937
03/03/2016  18:20:48.522162	4.340820
03/03/2016  18:20:48.522362	4.353027
03/03/2016  18:20:48.522562	4.350586
03/03/2016  18:20:48.522762	4.370117
03/03/2016  18:20:48.522962	4.370117
03/03/2016  18:20:48.523162	4.370117
03/03/2016  18:20:48.523362	4.384766
03/03/2016  18:20:48.523562	4.384766
03/03/2016  18:20:48.523762	4.401855
03/03/2016  18:20:48.523962	4.399414
03/03/2016  18:20:48.524162	4.399414
03/03/2016  18:20:48.524362	4.416504
03/03/2016  18:20:48.524562	4.416504
03/03/2016  18:20:48.524762	4.431152
03/03/2016  18:20:48.524962	4.433594
03/03/2016  18:20:48.525162	4.431152
03/03/2016  18:20:48.525362	4.448242
03/03/2016  18:20:48.525562	4.448242
03/03/2016  18:20:48.525762	4.465332
03/03/2016  18:20:48.525962	4.462891
03/03/2016  18:20:48.526162	4.479980
03/03/2016  18:20:48.526362	4.479980
03/03/2016  18:20:48.526562	4.479980
03/03/2016  18:20:48.526762	4.494629
03/03/2016  18:20:48.526962	4.494629
03/03/2016  18:20:48.527162	4.509277
03/03/2016  18:20:48.527362	4.511719
03/03/2016  18:20:48.527562	4.511719
03/03/2016  18:20:48.527762	4.528809
03/03/2016  18:20:48.527962	4.526367
03/03/2016  18:20:48.528162	4.543457
03/03/2016  18:20:48.528362	4.541016
03/03/2016  18:20:48.528562	4.541016
03/03/2016  18:20:48.528762	4.541016
03/03/2016  18:20:48.528962	4.526367
03/03/2016  18:20:48.529162	4.526367
03/03/2016  18:20:48.529362	4.511719
03/03/2016  18:20:48.529562	4.511719
03/03/2016  18:20:48.529762	4.509277
03/03/2016  18:20:48.529962	4.494629
03/03/2016  18:20:48.530162	4.494629
03/03/2016  18:20:48.530362	4.477539
03/03/2016  18:20:48.530562	4.479980
03/03/2016  18:20:48.530762	4.479980
03/03/2016  18:20:48.530962	4.465332
03/03/2016  18:20:48.531162	4.462891
03/03/2016  18:20:48.531362	4.448242
03/03/2016  18:20:48.531562	4.445801
03/03/2016  18:20:48.531762	4.448242
03/03/2016  18:20:48.531962	4.431152
03/03/2016  18:20:48.532162	4.431152
03/03/2016  18:20:48.532362	4.416504
03/03/2016  18:20:48.532562	4.416504
03/03/2016  18:20:48.532762	4.399414
03/03/2016  18:20:48.532962	4.401855
03/03/2016  18:20:48.533162	4.401855
03/03/2016  18:20:48.533362	4.384766
03/03/2016  18:20:48.533562	4.384766
03/03/2016  18:20:48.533762	4.370117
03/03/2016  18:20:48.533962	4.367676
03/03/2016  18:20:48.534162	4.370117
03/03/2016  18:20:48.534362	4.350586
03/03/2016  18:20:48.534562	4.353027
03/03/2016  18:20:48.534762	4.338379
03/03/2016  18:20:48.534962	4.335937
03/03/2016  18:20:48.535162	4.338379
03/03/2016  18:20:48.535362	4.323730
03/03/2016  18:20:48.535562	4.321289
03/03/2016  18:20:48.535762	4.306641
03/03/2016  18:20:48.535962	4.306641
03/03/2016  18:20:48.536162	4.289551
03/03/2016  18:20:48.536362	4.291992
03/03/2016  18:20:48.536562	4.289551
03/03/2016  18:20:48.536762	4.274902
03/03/2016  18:20:48.536962	4.274902
03/03/2016  18:20:48.537162	4.257812
03/03/2016  18:20:48.537362	4.257812
03/03/2016  18:20:48.537562	4.260254
03/03/2016  18:20:48.537762	4.243164
03/03/2016  18:20:48.537962	4.240723
03/03/2016  18:20:48.538162	4.226074
03/03/2016  18:20:48.538362	4.228516
03/03/2016  18:20:48.538562	4.228516
03/03/2016  18:20:48.538762	4.208984
03/03/2016  18:20:48.538962	4.211426
03/03/2016  18:20:48.539162	4.194336
03/03/2016  18:20:48.539362	4.194336
03/03/2016  18:20:48.539562	4.196777
03/03/2016  18:20:48.539762	4.179687
03/03/2016  18:20:48.539962	4.182129
03/03/2016  18:20:48.540162	4.162598
03/03/2016  18:20:48.540362	4.162598
03/03/2016  18:20:48.540562	4.147949
03/03/2016  18:20:48.540762	4.150391
03/03/2016  18:20:48.540962	4.150391
03/03/2016  18:20:48.541162	4.133301
03/03/2016  18:20:48.541362	4.130859
03/03/2016  18:20:48.541562	4.116211
03/03/2016  18:20:48.541762	4.116211
03/03/2016  18:20:48.541962	4.118652
03/03/2016  18:20:48.542162	4.099121
03/03/2016  18:20:48.542362	4.101562
03/03/2016  18:20:48.542562	4.084473
03/03/2016  18:20:48.542762	4.084473
03/03/2016  18:20:48.542962	4.084473
03/03/2016  18:20:48.543162	4.067383
03/03/2016  18:20:48.543362	4.069824
03/03/2016  18:20:48.543562	4.052734
03/03/2016  18:20:48.543762	4.055176
03/03/2016  18:20:48.543962	4.055176
03/03/2016  18:20:48.544162	4.038086
03/03/2016  18:20:48.544362	4.035645
03/03/2016  18:20:48.544562	4.023437
03/03/2016  18:20:48.544762	4.020996
03/03/2016  18:20:48.544962	4.008789
03/03/2016  18:20:48.545162	4.006348
03/03/2016  18:20:48.545362	4.006348
03/03/2016  18:20:48.545562	3.989258
03/03/2016  18:20:48.545762	3.989258
03/03/2016  18:20:48.545962	3.974609
03/03/2016  18:20:48.546162	3.977051
03/03/2016  18:20:48.546362	3.974609
03/03/2016  18:20:48.546562	3.959961
03/03/2016  18:20:48.546762	3.959961
03/03/2016  18:20:48.546962	3.942871
03/03/2016  18:20:48.547162	3.945312
03/03/2016  18:20:48.547362	3.942871
03/03/2016  18:20:48.547562	3.930664
03/03/2016  18:20:48.547762	3.928223
03/03/2016  18:20:48.547962	3.911133
03/03/2016  18:20:48.548162	3.911133
03/03/2016  18:20:48.548362	3.913574
03/03/2016  18:20:48.548562	3.898926
03/03/2016  18:20:48.548762	3.896484
03/03/2016  18:20:48.548962	3.879395
03/03/2016  18:20:48.549162	3.881836
03/03/2016  18:20:48.549362	3.864746
03/03/2016  18:20:48.549562	3.864746
03/03/2016  18:20:48.549762	3.867187
03/03/2016  18:20:48.549962	3.850098
03/03/2016  18:20:48.550162	3.850098
03/03/2016  18:20:48.550362	3.833008
03/03/2016  18:20:48.550562	3.835449
03/03/2016  18:20:48.550762	3.835449
03/03/2016  18:20:48.550962	3.815918
03/03/2016  18:20:48.551162	3.818359
03/03/2016  18:20:48.551362	3.803711
03/03/2016  18:20:48.551562	3.803711
03/03/2016  18:20:48.551762	3.801270
03/03/2016  18:20:48.551962	3.786621
03/03/2016  18:20:48.552162	3.784180
03/03/2016  18:20:48.552362	3.769531
03/03/2016  18:20:48.552562	3.771973
03/03/2016  18:20:48.552762	3.771973
03/03/2016  18:20:48.552962	3.754883
03/03/2016  18:20:48.553162	3.754883
03/03/2016  18:20:48.553362	3.737793
03/03/2016  18:20:48.553562	3.740234
03/03/2016  18:20:48.553762	3.725586
03/03/2016  18:20:48.553962	3.723145
03/03/2016  18:20:48.554162	3.723145
03/03/2016  18:20:48.554362	3.706055
03/03/2016  18:20:48.554562	3.708496
03/03/2016  18:20:48.554762	3.693848
03/03/2016  18:20:48.554962	3.693848
03/03/2016  18:20:48.555162	3.693848
03/03/2016  18:20:48.555362	3.676758
03/03/2016  18:20:48.555562	3.676758
03/03/2016  18:20:48.555762	3.659668
03/03/2016  18:20:48.555962	3.662109
03/03/2016  18:20:48.556162	3.659668
03/03/2016  18:20:48.556362	3.645020
03/03/2016  18:20:48.556562	3.645020
03/03/2016  18:20:48.556762	3.630371
03/03/2016  18:20:48.556962	3.627930
03/03/2016  18:20:48.557162	3.615723
03/03/2016  18:20:48.557362	3.613281
03/03/2016  18:20:48.557562	3.610840
03/03/2016  18:20:48.557762	3.596191
03/03/2016  18:20:48.557962	3.596191
03/03/2016  18:20:48.558162	3.581543
03/03/2016  18:20:48.558362	3.581543
03/03/2016  18:20:48.558562	3.581543
03/03/2016  18:20:48.558762	3.564453
03/03/2016  18:20:48.558962	3.566895
03/03/2016  18:20:48.559162	3.552246
03/03/2016  18:20:48.559362	3.549805
03/03/2016  18:20:48.559562	3.549805
03/03/2016  18:20:48.559762	3.535156
03/03/2016  18:20:48.559962	3.535156
03/03/2016  18:20:48.560162	3.518066
03/03/2016  18:20:48.560362	3.520508
03/03/2016  18:20:48.560562	3.518066
03/03/2016  18:20:48.560762	3.503418
03/03/2016  18:20:48.560962	3.500977
03/03/2016  18:20:48.561162	3.488770
03/03/2016  18:20:48.561362	3.486328
03/03/2016  18:20:48.561562	3.469238
03/03/2016  18:20:48.561762	3.469238
03/03/2016  18:20:48.561962	3.471680
03/03/2016  18:20:48.562162	3.454590
03/03/2016  18:20:48.562362	3.457031
03/03/2016  18:20:48.562562	3.439941
03/03/2016  18:20:48.562762	3.439941
03/03/2016  18:20:48.562962	3.439941
03/03/2016  18:20:48.563162	3.425293
03/03/2016  18:20:48.563362	3.425293
03/03/2016  18:20:48.563562	3.410645
03/03/2016  18:20:48.563762	3.410645
03/03/2016  18:20:48.563962	3.410645
03/03/2016  18:20:48.564162	3.393555
03/03/2016  18:20:48.564362	3.393555
03/03/2016  18:20:48.564562	3.376465
03/03/2016  18:20:48.564762	3.381348
03/03/2016  18:20:48.564962	3.378906
03/03/2016  18:20:48.565162	3.361816
03/03/2016  18:20:48.565362	3.364258
03/03/2016  18:20:48.565562	3.347168
03/03/2016  18:20:48.565762	3.347168
03/03/2016  18:20:48.565962	3.330078
03/03/2016  18:20:48.566162	3.330078
03/03/2016  18:20:48.566362	3.330078
03/03/2016  18:20:48.566562	3.315430
03/03/2016  18:20:48.566762	3.315430
03/03/2016  18:20:48.566962	3.298340
03/03/2016  18:20:48.567162	3.300781
03/03/2016  18:20:48.567362	3.300781
03/03/2016  18:20:48.567562	3.283691
03/03/2016  18:20:48.567762	3.286133
03/03/2016  18:20:48.567962	3.266602
03/03/2016  18:20:48.568162	3.269043
03/03/2016  18:20:48.568362	3.271484
03/03/2016  18:20:48.568562	3.251953
03/03/2016  18:20:48.568762	3.249512
03/03/2016  18:20:48.568962	3.237305
03/03/2016  18:20:48.569162	3.237305
03/03/2016  18:20:48.569362	3.237305
03/03/2016  18:20:48.569562	3.220215
03/03/2016  18:20:48.569762	3.222656
03/03/2016  18:20:48.569962	3.203125
03/03/2016  18:20:48.570162	3.205566
03/03/2016  18:20:48.570362	3.188477
03/03/2016  18:20:48.570562	3.190918
03/03/2016  18:20:48.570762	3.188477
03/03/2016  18:20:48.570962	3.173828
03/03/2016  18:20:48.571162	3.173828
03/03/2016  18:20:48.571362	3.156738
03/03/2016  18:20:48.571562	3.159180
03/03/2016  18:20:48.571762	3.156738
03/03/2016  18:20:48.571962	3.144531
03/03/2016  18:20:48.572162	3.142090
03/03/2016  18:20:48.572362	3.127441
03/03/2016  18:20:48.572562	3.125000
03/03/2016  18:20:48.572762	3.127441
03/03/2016  18:20:48.572962	3.112793
03/03/2016  18:20:48.573162	3.110352
03/03/2016  18:20:48.573362	3.093262
03/03/2016  18:20:48.573562	3.098145
03/03/2016  18:20:48.573762	3.078613
03/03/2016  18:20:48.573962	3.078613
03/03/2016  18:20:48.574162	3.078613
03/03/2016  18:20:48.574362	3.063965
03/03/2016  18:20:48.574562	3.063965
03/03/2016  18:20:48.574762	3.049316
03/03/2016  18:20:48.574962	3.046875
03/03/2016  18:20:48.575162	3.046875
03/03/2016  18:20:48.575362	3.032227
03/03/2016  18:20:48.575562	3.029785
03/03/2016  18:20:48.575762	3.015137
03/03/2016  18:20:48.575962	3.015137
03/03/2016  18:20:48.576162	3.017578
03/03/2016  18:20:48.576362	2.998047
03/03/2016  18:20:48.576562	3.000488
03/03/2016  18:20:48.576762	2.985840
03/03/2016  18:20:48.576962	2.985840
03/03/2016  18:20:48.577162	2.985840
03/03/2016  18:20:48.577362	2.971191
03/03/2016  18:20:48.577562	2.968750
03/03/2016  18:20:48.577762	2.954102
03/03/2016  18:20:48.577962	2.954102
03/03/2016  18:20:48.578162	2.939453
03/03/2016  18:20:48.578362	2.939453
03/03/2016  18:20:48.578562	2.939453
03/03/2016  18:20:48.578762	2.922363
03/03/2016  18:20:48.578962	2.924805
03/03/2016  18:20:48.579162	2.905273
03/03/2016  18:20:48.579362	2.907715
03/03/2016  18:20:48.579562	2.907715
03/03/2016  18:20:48.579762	2.890625
03/03/2016  18:20:48.579962	2.890625
03/03/2016  18:20:48.580162	2.873535
03/03/2016  18:20:48.580362	2.873535
03/03/2016  18:20:48.580562	2.875977
03/03/2016  18:20:48.580762	2.858887
03/03/2016  18:20:48.580962	2.861328
03/03/2016  18:20:48.581162	2.844238
03/03/2016  18:20:48.581362	2.844238
03/03/2016  18:20:48.581562	2.844238
03/03/2016  18:20:48.581762	2.827148
03/03/2016  18:20:48.581962	2.827148
03/03/2016  18:20:48.582162	2.812500
03/03/2016  18:20:48.582362	2.812500
03/03/2016  18:20:48.582562	2.797852
03/03/2016  18:20:48.582762	2.797852
03/03/2016  18:20:48.582962	2.797852
03/03/2016  18:20:48.583162	2.780762
03/03/2016  18:20:48.583362	2.783203
03/03/2016  18:20:48.583562	2.766113
03/03/2016  18:20:48.583762	2.763672
03/03/2016  18:20:48.583962	2.766113
03/03/2016  18:20:48.584162	2.751465
03/03/2016  18:20:48.584362	2.751465
03/03/2016  18:20:48.584562	2.731934
03/03/2016  18:20:48.584762	2.731934
03/03/2016  18:20:48.584962	2.734375
03/03/2016  18:20:48.585162	2.719727
03/03/2016  18:20:48.585362	2.717285
03/03/2016  18:20:48.585562	2.702637
03/03/2016  18:20:48.585762	2.702637
03/03/2016  18:20:48.585962	2.702637
03/03/2016  18:20:48.586162	2.687988
03/03/2016  18:20:48.586362	2.685547
03/03/2016  18:20:48.586562	2.673340
03/03/2016  18:20:48.586762	2.673340
03/03/2016  18:20:48.586962	2.656250
03/03/2016  18:20:48.587162	2.656250
03/03/2016  18:20:48.587362	2.656250
03/03/2016  18:20:48.587562	2.639160
03/03/2016  18:20:48.587762	2.639160
03/03/2016  18:20:48.587962	2.624512
03/03/2016  18:20:48.588162	2.624512
03/03/2016  18:20:48.588362	2.624512
03/03/2016  18:20:48.588562	2.609863
03/03/2016  18:20:48.588762	2.607422
03/03/2016  18:20:48.588962	2.595215
03/03/2016  18:20:48.589162	2.592773
03/03/2016  18:20:48.589362	2.592773
03/03/2016  18:20:48.589562	2.580566
03/03/2016  18:20:48.589762	2.575684
03/03/2016  18:20:48.589962	2.563477
03/03/2016  18:20:48.590162	2.561035
03/03/2016  18:20:48.590362	2.546387
03/03/2016  18:20:48.590562	2.548828
03/03/2016  18:20:48.590762	2.546387
03/03/2016  18:20:48.590962	2.529297
03/03/2016  18:20:48.591162	2.531738
03/03/2016  18:20:48.591362	2.514648
03/03/2016  18:20:48.591562	2.514648
03/03/2016  18:20:48.591762	2.514648
03/03/2016  18:20:48.591962	2.497559
03/03/2016  18:20:48.592162	2.500000
03/03/2016  18:20:48.592362	2.480469
03/03/2016  18:20:48.592562	2.485352
03/03/2016  18:20:48.592762	2.485352
03/03/2016  18:20:48.592962	2.468262
03/03/2016  18:20:48.593162	2.468262
03/03/2016  18:20:48.593362	2.451172
03/03/2016  18:20:48.593562	2.451172
03/03/2016  18:20:48.593762	2.451172
03/03/2016  18:20:48.593962	2.436523
03/03/2016  18:20:48.594162	2.438965
03/03/2016  18:20:48.594362	2.421875
03/03/2016  18:20:48.594562	2.419434
03/03/2016  18:20:48.594762	2.404785
03/03/2016  18:20:48.594962	2.404785
03/03/2016  18:20:48.595162	2.404785
03/03/2016  18:20:48.595362	2.390137
03/03/2016  18:20:48.595562	2.387695
03/03/2016  18:20:48.595762	2.375488
03/03/2016  18:20:48.595962	2.375488
03/03/2016  18:20:48.596162	2.373047
03/03/2016  18:20:48.596362	2.358398
03/03/2016  18:20:48.596562	2.358398
03/03/2016  18:20:48.596762	2.343750
03/03/2016  18:20:48.596962	2.343750
03/03/2016  18:20:48.597162	2.343750
03/03/2016  18:20:48.597362	2.329102
03/03/2016  18:20:48.597562	2.329102
03/03/2016  18:20:48.597762	2.312012
03/03/2016  18:20:48.597962	2.309570
03/03/2016  18:20:48.598162	2.312012
03/03/2016  18:20:48.598362	2.294922
03/03/2016  18:20:48.598562	2.294922
03/03/2016  18:20:48.598762	2.277832
03/03/2016  18:20:48.598962	2.280273
03/03/2016  18:20:48.599162	2.263184
03/03/2016  18:20:48.599362	2.263184
03/03/2016  18:20:48.599562	2.263184
03/03/2016  18:20:48.599762	2.246094
03/03/2016  18:20:48.599962	2.246094
03/03/2016  18:20:48.600162	2.233887
03/03/2016  18:20:48.600362	2.231445
03/03/2016  18:20:48.600562	2.231445
03/03/2016  18:20:48.600762	2.214355
03/03/2016  18:20:48.600962	2.216797
03/03/2016  18:20:48.601162	2.199707
03/03/2016  18:20:48.601362	2.204590
03/03/2016  18:20:48.601562	2.202148
03/03/2016  18:20:48.601762	2.185059
03/03/2016  18:20:48.601962	2.187500
03/03/2016  18:20:48.602162	2.170410
03/03/2016  18:20:48.602362	2.172852
03/03/2016  18:20:48.602562	2.170410
03/03/2016  18:20:48.602762	2.153320
03/03/2016  18:20:48.602962	2.153320
03/03/2016  18:20:48.603162	2.138672
03/03/2016  18:20:48.603362	2.138672
03/03/2016  18:20:48.603562	2.124023
03/03/2016  18:20:48.603762	2.124023
03/03/2016  18:20:48.603962	2.124023
03/03/2016  18:20:48.604162	2.106934
03/03/2016  18:20:48.604362	2.106934
03/03/2016  18:20:48.604562	2.092285
03/03/2016  18:20:48.604762	2.092285
03/03/2016  18:20:48.604962	2.092285
03/03/2016  18:20:48.605162	2.077637
03/03/2016  18:20:48.605362	2.075195
03/03/2016  18:20:48.605562	2.060547
03/03/2016  18:20:48.605762	2.060547
03/03/2016  18:20:48.605962	2.060547
03/03/2016  18:20:48.606162	2.045898
03/03/2016  18:20:48.606362	2.045898
03/03/2016  18:20:48.606562	2.028809
03/03/2016  18:20:48.606762	2.028809
03/03/2016  18:20:48.606962	2.016602
03/03/2016  18:20:48.607162	2.014160
03/03/2016  18:20:48.607362	2.014160
03/03/2016  18:20:48.607562	1.999512
03/03/2016  18:20:48.607762	1.997070
03/03/2016  18:20:48.607962	1.982422
03/03/2016  18:20:48.608162	1.984863
03/03/2016  18:20:48.608362	1.982422
03/03/2016  18:20:48.608562	1.965332
03/03/2016  18:20:48.608762	1.967773
03/03/2016  18:20:48.608962	1.950684
03/03/2016  18:20:48.609162	1.950684
03/03/2016  18:20:48.609362	1.950684
03/03/2016  18:20:48.609562	1.933594
03/03/2016  18:20:48.609762	1.933594
03/03/2016  18:20:48.609962	1.918945
03/03/2016  18:20:48.610162	1.921387
03/03/2016  18:20:48.610362	1.918945
03/03/2016  18:20:48.610562	1.904297
03/03/2016  18:20:48.610762	1.901855
03/03/2016  18:20:48.610962	1.887207
03/03/2016  18:20:48.611162	1.889648
03/03/2016  18:20:48.611362	1.872559
03/03/2016  18:20:48.611562	1.872559
03/03/2016  18:20:48.611762	1.872559
03/03/2016  18:20:48.611962	1.857910
03/03/2016  18:20:48.612162	1.857910
03/03/2016  18:20:48.612362	1.840820
03/03/2016  18:20:48.612562	1.843262
03/03/2016  18:20:48.612762	1.840820
03/03/2016  18:20:48.612962	1.826172
03/03/2016  18:20:48.613162	1.826172
03/03/2016  18:20:48.613362	1.811523
03/03/2016  18:20:48.613562	1.811523
03/03/2016  18:20:48.613762	1.809082
03/03/2016  18:20:48.613962	1.794434
03/03/2016  18:20:48.614162	1.794434
03/03/2016  18:20:48.614362	1.779785
03/03/2016  18:20:48.614562	1.777344
03/03/2016  18:20:48.614762	1.777344
03/03/2016  18:20:48.614962	1.762695
03/03/2016  18:20:48.615162	1.762695
03/03/2016  18:20:48.615362	1.745605
03/03/2016  18:20:48.615562	1.745605
03/03/2016  18:20:48.615762	1.730957
03/03/2016  18:20:48.615962	1.730957
03/03/2016  18:20:48.616162	1.730957
03/03/2016  18:20:48.616362	1.716309
03/03/2016  18:20:48.616562	1.716309
03/03/2016  18:20:48.616762	1.699219
03/03/2016  18:20:48.616962	1.699219
03/03/2016  18:20:48.617162	1.701660
03/03/2016  18:20:48.617362	1.687012
03/03/2016  18:20:48.617562	1.684570
03/03/2016  18:20:48.617762	1.669922
03/03/2016  18:20:48.617962	1.667480
03/03/2016  18:20:48.618162	1.669922
03/03/2016  18:20:48.618362	1.652832
03/03/2016  18:20:48.618562	1.652832
03/03/2016  18:20:48.618762	1.638184
03/03/2016  18:20:48.618962	1.635742
03/03/2016  18:20:48.619162	1.638184
03/03/2016  18:20:48.619362	1.621094
03/03/2016  18:20:48.619562	1.623535
03/03/2016  18:20:48.619762	1.606445
03/03/2016  18:20:48.619962	1.604004
03/03/2016  18:20:48.620162	1.589355
03/03/2016  18:20:48.620362	1.591797
03/03/2016  18:20:48.620562	1.586914
03/03/2016  18:20:48.620762	1.572266
03/03/2016  18:20:48.620962	1.574707
03/03/2016  18:20:48.621162	1.560059
03/03/2016  18:20:48.621362	1.557617
03/03/2016  18:20:48.621562	1.560059
03/03/2016  18:20:48.621762	1.542969
03/03/2016  18:20:48.621962	1.542969
03/03/2016  18:20:48.622162	1.525879
03/03/2016  18:20:48.622362	1.528320
03/03/2016  18:20:48.622562	1.528320
03/03/2016  18:20:48.622762	1.513672
03/03/2016  18:20:48.622962	1.513672
03/03/2016  18:20:48.623162	1.496582
03/03/2016  18:20:48.623362	1.496582
03/03/2016  18:20:48.623562	1.496582
03/03/2016  18:20:48.623762	1.479492
03/03/2016  18:20:48.623962	1.479492
03/03/2016  18:20:48.624162	1.464844
03/03/2016  18:20:48.624362	1.467285
03/03/2016  18:20:48.624562	1.450195
03/03/2016  18:20:48.624762	1.450195
03/03/2016  18:20:48.624962	1.450195
03/03/2016  18:20:48.625162	1.433105
03/03/2016  18:20:48.625362	1.435547
03/03/2016  18:20:48.625562	1.418457
03/03/2016  18:20:48.625762	1.418457
03/03/2016  18:20:48.625962	1.420898
03/03/2016  18:20:48.626162	1.401367
03/03/2016  18:20:48.626362	1.406250
03/03/2016  18:20:48.626562	1.386719
03/03/2016  18:20:48.626762	1.386719
03/03/2016  18:20:48.626962	1.389160
03/03/2016  18:20:48.627162	1.369629
03/03/2016  18:20:48.627362	1.372070
03/03/2016  18:20:48.627562	1.354980
03/03/2016  18:20:48.627762	1.354980
03/03/2016  18:20:48.627962	1.340332
03/03/2016  18:20:48.628162	1.340332
03/03/2016  18:20:48.628362	1.340332
03/03/2016  18:20:48.628562	1.323242
03/03/2016  18:20:48.628762	1.323242
03/03/2016  18:20:48.628962	1.308594
03/03/2016  18:20:48.629162	1.308594
03/03/2016  18:20:48.629362	1.308594
03/03/2016  18:20:48.629562	1.293945
03/03/2016  18:20:48.629762	1.291504
03/03/2016  18:20:48.629962	1.276855
03/03/2016  18:20:48.630162	1.276855
03/03/2016  18:20:48.630362	1.276855
03/03/2016  18:20:48.630562	1.262207
03/03/2016  18:20:48.630762	1.262207
03/03/2016  18:20:48.630962	1.247559
03/03/2016  18:20:48.631162	1.247559
03/03/2016  18:20:48.631362	1.245117
03/03/2016  18:20:48.631562	1.228027
03/03/2016  18:20:48.631762	1.230469
03/03/2016  18:20:48.631962	1.213379
03/03/2016  18:20:48.632162	1.215820
03/03/2016  18:20:48.632362	1.198730
03/03/2016  18:20:48.632562	1.198730
03/03/2016  18:20:48.632762	1.198730
03/03/2016  18:20:48.632962	1.184082
03/03/2016  18:20:48.633162	1.181641
03/03/2016  18:20:48.633362	1.166992
03/03/2016  18:20:48.633562	1.166992
03/03/2016  18:20:48.633762	1.166992
03/03/2016  18:20:48.633962	1.149902
03/03/2016  18:20:48.634162	1.149902
03/03/2016  18:20:48.634362	1.135254
03/03/2016  18:20:48.634562	1.132812
03/03/2016  18:20:48.634762	1.135254
03/03/2016  18:20:48.634962	1.120605
03/03/2016  18:20:48.635162	1.118164
03/03/2016  18:20:48.635362	1.103516
03/03/2016  18:20:48.635562	1.105957
03/03/2016  18:20:48.635762	1.103516
03/03/2016  18:20:48.635962	1.088867
03/03/2016  18:20:48.636162	1.088867
03/03/2016  18:20:48.636362	1.071777
03/03/2016  18:20:48.636562	1.071777
03/03/2016  18:20:48.636762	1.057129
03/03/2016  18:20:48.636962	1.059570
03/03/2016  18:20:48.637162	1.057129
03/03/2016  18:20:48.637362	1.040039
03/03/2016  18:20:48.637562	1.042480
03/03/2016  18:20:48.637762	1.022949
03/03/2016  18:20:48.637962	1.025391
03/03/2016  18:20:48.638162	1.025391
03/03/2016  18:20:48.638362	1.008301
03/03/2016  18:20:48.638562	1.010742
03/03/2016  18:20:48.638762	0.991211
03/03/2016  18:20:48.638962	0.991211
03/03/2016  18:20:48.639162	0.993652
03/03/2016  18:20:48.639362	0.979004
03/03/2016  18:20:48.639562	0.976562
03/03/2016  18:20:48.639762	0.961914
03/03/2016  18:20:48.639962	0.961914
03/03/2016  18:20:48.640162	0.961914
03/03/2016  18:20:48.640362	0.947266
03/03/2016  18:20:48.640562	0.947266
03/03/2016  18:20:48.640762	0.932617
03/03/2016  18:20:48.640962	0.932617
03/03/2016  18:20:48.641162	0.915527
03/03/2016  18:20:48.641362	0.917969
03/03/2016  18:20:48.641562	0.917969
03/03/2016  18:20:48.641762	0.900879
03/03/2016  18:20:48.641962	0.900879
03/03/2016  18:20:48.642162	0.883789
03/03/2016  18:20:48.642362	0.883789
03/03/2016  18:20:48.642562	0.883789
03/03/2016  18:20:48.642762	0.869141
03/03/2016  18:20:48.642962	0.866699
03/03/2016  18:20:48.643162	0.854492
03/03/2016  18:20:48.643362	0.852051
03/03/2016  18:20:48.643562	0.852051
03/03/2016  18:20:48.643762	0.834961
